"pagina","aeroporto","cliques","impressoes","ctr","posicao"
"https://movepark.co/search?dest=GRU&from=2026-09-08T19%3A00%3A00.000Z&to=2026-09-10T19%3A00%3A00.000Z&src=listing_rec&vaga=uncovered","GRU","0","1","0.00","5.00"
"https://movepark.co/search?dest=GRU&from=2026-09-11T19%3A00%3A00.000Z&to=2026-09-13T19%3A00%3A00.000Z&src=search&vaga=uncovered","GRU","0","5","0.00","42.80"
"https://movepark.co/search?dest=GRU&from=2026-09-13T19%3A00%3A00.000Z&to=2026-09-15T19%3A00%3A00.000Z&src=destino&vaga=valet","GRU","0","6","0.00","10.33"
"https://movepark.co/search?dest=GRU&src=destino&vaga=covered","GRU","0","11","0.00","26.45"
"https://movepark.co/search?dest=GRU&src=destino&vaga=valet","GRU","0","3","0.00","37.00"
"https://movepark.co/search?dest=GYN","","0","1","0.00","7.00"
"https://movepark.co/search?dest=JPA","","0","5","0.00","63.60"
"https://movepark.co/search?dest=LDB","","0","3","0.00","84.67"
"https://movepark.co/search?dest=LIS","","0","1","0.00","54.00"
"https://movepark.co/search?dest=MCZ","","0","1","0.00","89.00"
"https://movepark.co/search?dest=NVT","","0","1","0.00","12.00"
"https://movepark.co/search?dest=POA","","0","37","0.00","60.95"
"https://movepark.co/search?dest=REC","","0","11","0.00","78.64"
"https://movepark.co/search?dest=SDU","","0","148","0.00","38.66"
"https://movepark.co/search?dest=SSA","","0","1","0.00","7.00"
"https://movepark.co/search?dest=THE","","0","4","0.00","91.00"
"https://movepark.co/search?dest=TIE","","0","35","0.00","67.60"
"https://movepark.co/search?dest=TIE&src=search","","0","4","0.00","27.50"
"https://movepark.co/search?dest=TIE&src=search&vaga=covered","","0","1","0.00","57.00"
"https://movepark.co/search?dest=TIE&src=search&vaga=valet","","0","2","0.00","8.50"
"https://movepark.co/search?dest=VCP","VCP","0","5","0.00","69.20"
"https://movepark.co/search?dest=VCP&from=2026-08-31T19%3A00%3A00.000Z&to=2026-09-02T19%3A00%3A00.000Z&src=destino","VCP","0","1","0.00","82.00"
"https://movepark.co/search?dest=VCP&from=2026-09-05T19%3A00%3A00.000Z&to=2026-09-07T19%3A00%3A00.000Z&src=listing_rec&vaga=covered","VCP","0","1","0.00","1.00"
"https://movepark.co/search?dest=VCP&from=2026-09-06T19%3A00%3A00.000Z&to=2026-09-08T19%3A00%3A00.000Z&src=destino&vaga=avulsa","VCP","0","4","0.00","5.25"
"https://movepark.co/search?dest=VCP&from=2026-09-11T19%3A00%3A00.000Z&to=2026-09-13T19%3A00%3A00.000Z&src=destino&vaga=covered","VCP","0","1","0.00","87.00"
"https://movepark.co/search?dest=VCP&src=destino&vaga=avulsa","VCP","0","2","0.00","68.00"
"https://movepark.co/search?dest=VCP&src=search","VCP","0","29","0.00","81.31"
"https://movepark.co/search?dest=VCP&src=search&vaga=avulsa","VCP","0","2","0.00","48.50"
"https://movepark.co/search?dest=centro-sp","","0","8","0.00","30.38"
"https://movepark.co/search?dest=jardim-paulista","","0","5","0.00","25.40"
"https://movepark.co/search?dest=nova-iguacu","","0","11","0.00","14.18"
"https://movepark.co/search?dest=tiete","","0","88","0.00","57.41"
"https://movepark.co/search?dest=tiete&from=2026-09-01T19%3A00%3A00.000Z&to=2026-09-03T19%3A00%3A00.000Z&src=destino","","0","3","0.00","79.67"
"https://movepark.co/search?dest=tiete&from=2026-09-04T19%3A00%3A00.000Z&to=2026-09-06T19%3A00%3A00.000Z&src=destino&vaga=covered","","0","19","0.00","86.68"
"https://movepark.co/search?dest=tiete&from=2026-09-05T19%3A00%3A00.000Z&to=2026-09-07T19%3A00%3A00.000Z&src=destino&vaga=covered","","0","58","0.00","56.98"
"https://movepark.co/search?dest=tiete&from=2026-09-11T19%3A00%3A00.000Z&to=2026-09-13T19%3A00%3A00.000Z&src=destino&vaga=covered","","0","2","0.00","94.50"
"https://movepark.co/search?dest=tiete&from=2026-09-13T19%3A00%3A00.000Z&to=2026-09-15T19%3A00%3A00.000Z&src=destino&vaga=covered","","0","1","0.00","8.00"
"https://movepark.co/search?dest=tiete&from=2026-09-14T19%3A00%3A00.000Z&to=2026-09-16T19%3A00%3A00.000Z&src=destino&vaga=covered","","0","1","0.00","98.00"
"https://movepark.co/search?dest=tiete&src=search","","0","28","0.00","74.43"
"https://movepark.co/search?from=2026-07-14&to=2026-07-15&src=search","","0","2","0.00","5.00"
"https://movepark.co/search?from=2026-08-21&to=2026-08-23&src=search","","0","5","0.00","5.40"
"https://movepark.co/search?from=2026-08-21&to=2026-08-24&src=home-destaque","","0","3","0.00","4.00"
"https://movepark.co/search?from=2026-08-22&to=2026-08-25&src=home-destaque","","0","6","0.00","7.00"
"https://movepark.co/search?from=2026-08-24&to=2026-08-25&src=search","","0","1","0.00","7.00"
"https://movepark.co/search?from=2026-08-24&to=2026-08-27&src=search","","0","1","0.00","9.00"
"https://movepark.co/search?from=2026-08-25&to=2026-08-27&src=search","","0","2","0.00","2.00"
"https://movepark.co/search?from=2026-08-25&to=2026-08-28&src=search","","0","4","0.00","3.75"
"https://movepark.co/search?from=2026-08-29&to=2026-09-01&src=search&vaga=avulsa","","0","2","0.00","8.50"
"https://movepark.co/search?from=2026-08-30&to=2026-09-01&vaga=covered&src=search","","0","2","0.00","6.50"
"https://movepark.co/search?from=2026-08-31&to=2026-09-02&vaga=covered&src=home-destaque","","0","3","0.00","3.67"
"https://movepark.co/search?from=2026-09-01&to=2026-09-02&vaga=avulsa&src=search","","0","3","0.00","5.33"
"https://movepark.co/search?from=2026-09-03&to=2026-09-04&vaga=avulsa&src=home-destaque","","0","2","0.00","8.00"
"https://movepark.co/search?from=2026-09-03&to=2026-09-05&vaga=covered&src=search","","0","2","0.00","6.00"
"https://movepark.co/search?from=2026-09-03&to=2026-09-05&vaga=valet&src=home-destaque","","0","1","0.00","2.00"
"https://movepark.co/search?from=2026-09-04&to=2026-09-05&vaga=covered&src=search","","0","18","0.00","4.78"
"https://movepark.co/search?from=2026-09-05&to=2026-09-06&vaga=avulsa&src=home-destaque","","0","2","0.00","10.00"
"https://movepark.co/search?from=2026-09-05&to=2026-09-08&vaga=premium&src=home-destaque","","0","3","0.00","5.67"
"https://movepark.co/search?from=2026-09-06&to=2026-09-07&vaga=avulsa&src=home-destaque","","0","3","0.00","5.33"
"https://movepark.co/search?src=search","","0","4","0.00","47.00"
"https://movepark.co/search?src=search&vaga=covered","","0","3","0.00","10.33"
"https://movepark.co/seja-parceiro","","0","2","0.00","10.50"
"https://movepark.co/selo","","0","3","0.00","21.67"
"https://n8n.movepark.co/","","0","1","0.00","10.00"
"https://nationpark.movepark.co/","","0","24","0.00","4.79"
"https://nationpark.movepark.co/login?callbackUrl=%2Fprofile%2Fvehicles","","0","1","0.00","7.00"
"https://plenty.movepark.co/aeroporto-congonhas/vaga-coberta?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-22T00%3A00%3A00.000Z&endDateTime=2026-08-25T00%3A00%3A00.000Z","","0","1","0.00","4.00"
"https://plenty.movepark.co/privacy-policy","","0","1","0.00","4.00"
"https://redpark.movepark.co/","","0","15","0.00","41.20"
"https://skypark.movepark.co/","","0","14","0.00","12.93"
"https://skypark.movepark.co/login","","0","41","0.00","18.15"
"https://virapark.movepark.co/[category]/[product]/vehicle","","0","1","0.00","9.00"
"https://virapark.movepark.co/virapark/vaga-avulsa","","0","35","0.00","13.00"
"https://virapark.movepark.co/virapark/vaga-coberta/vehicle","","0","7","0.00","7.29"
"https://www.movepark.co/blog/preco-estacionamento-aeroporto-congonhas/","","0","1","0.00","1.00"
"https://www.movepark.co/estacionamentos/aeroporto-navegantes","","0","1","0.00","1.00"
